cidade,datetime,temp_c,umidade_pct,precipitacao_mm,vento_kmh
rio_de_janeiro,2025-01-24 18:00:00,28.5,73.0,0.0,14.2
rio_de_janeiro,2025-01-24 19:00:00,27.8,77.0,0.0,10.7
rio_de_janeiro,2025-01-24 20:00:00,27.5,80.0,0.0,9.7
rio_de_janeiro,2025-01-24 21:00:00,27.3,76.0,0.0,10.5
rio_de_janeiro,2025-01-24 22:00:00,27.2,72.0,0.0,10.4
rio_de_janeiro,2025-01-24 23:00:00,26.7,74.0,0.0,8.4
rio_de_janeiro,2025-01-25 00:00:00,26.4,76.0,0.0,6.6
rio_de_janeiro,2025-01-25 01:00:00,26.2,78.0,0.0,5.0
rio_de_janeiro,2025-01-25 02:00:00,26.1,80.0,0.0,2.3
rio_de_janeiro,2025-01-25 03:00:00,25.8,81.0,0.0,1.0
rio_de_janeiro,2025-01-25 04:00:00,25.6,83.0,0.0,1.4
rio_de_janeiro,2025-01-25 05:00:00,25.55,84.0,0.0,2.7
rio_de_janeiro,2025-01-25 06:00:00,25.5,84.0,0.0,3.1
rio_de_janeiro,2025-01-25 07:00:00,26.8,78.0,0.0,3.7
rio_de_janeiro,2025-01-25 08:00:00,28.5,70.0,0.0,4.7
rio_de_janeiro,2025-01-25 09:00:00,30.3,61.0,0.0,3.6
rio_de_janeiro,2025-01-25 10:00:00,32.6,50.0,0.0,5.6
rio_de_janeiro,2025-01-25 11:00:00,33.7,44.0,0.0,4.9
rio_de_janeiro,2025-01-25 12:00:00,34.3,44.0,0.0,4.5
rio_de_janeiro,2025-01-25 13:00:00,34.6,46.0,0.0,10.5
rio_de_janeiro,2025-01-25 14:00:00,34.5,49.0,0.0,12.4
rio_de_janeiro,2025-01-25 15:00:00,34.2,50.0,0.0,13.5
rio_de_janeiro,2025-01-25 16:00:00,33.3,52.0,0.0,17.0
rio_de_janeiro,2025-01-25 17:00:00,33.1,50.0,0.0,4.1
rio_de_janeiro,2025-01-25 18:00:00,32.4,52.0,0.0,3.5
rio_de_janeiro,2025-01-25 19:00:00,31.4,59.0,0.0,7.0
rio_de_janeiro,2025-01-25 20:00:00,30.7,64.0,0.0,8.8
rio_de_janeiro,2025-01-25 21:00:00,30.4,64.0,0.0,7.8
rio_de_janeiro,2025-01-25 22:00:00,30.0,64.0,0.0,4.8
rio_de_janeiro,2025-01-25 23:00:00,29.4,68.0,0.0,5.5
rio_de_janeiro,2025-01-26 00:00:00,28.7,72.0,0.0,4.5
rio_de_janeiro,2025-01-26 01:00:00,28.1,75.0,0.0,5.4
rio_de_janeiro,2025-01-26 02:00:00,27.6,77.0,0.0,6.7
rio_de_janeiro,2025-01-26 03:00:00,27.3,78.0,0.0,8.3
rio_de_janeiro,2025-01-26 04:00:00,27.1,78.0,0.0,9.9
rio_de_janeiro,2025-01-26 05:00:00,26.9,77.0,0.0,9.0
rio_de_janeiro,2025-01-26 06:00:00,27.1,76.0,0.0,9.1
rio_de_janeiro,2025-01-26 07:00:00,28.4,69.0,0.0,5.6
rio_de_janeiro,2025-01-26 08:00:00,30.3,60.0,0.0,4.4
rio_de_janeiro,2025-01-26 09:00:00,32.0,51.0,0.0,1.7
rio_de_janeiro,2025-01-26 10:00:00,33.1,50.0,0.0,1.6
rio_de_janeiro,2025-01-26 11:00:00,33.4,51.0,0.0,3.1
rio_de_janeiro,2025-01-26 12:00:00,33.4,55.0,0.0,8.9
rio_de_janeiro,2025-01-26 13:00:00,30.7,68.0,5.1,5.8
rio_de_janeiro,2025-01-26 14:00:00,29.9,68.0,0.1,11.6
rio_de_janeiro,2025-01-26 15:00:00,29.9,67.0,0.1,12.2
rio_de_janeiro,2025-01-26 16:00:00,29.4,70.0,0.0,9.9
rio_de_janeiro,2025-01-26 17:00:00,29.0,71.0,0.0,5.5
rio_de_janeiro,2025-01-26 18:00:00,28.7,72.0,0.0,6.5
rio_de_janeiro,2025-01-26 19:00:00,28.1,77.0,0.0,2.7
rio_de_janeiro,2025-01-26 20:00:00,27.75,81.0,0.0,2.8
rio_de_janeiro,2025-01-26 21:00:00,27.4,83.0,0.0,2.8
rio_de_janeiro,2025-01-26 22:00:00,26.7,85.0,0.0,5.6
rio_de_janeiro,2025-01-26 23:00:00,26.5,85.0,0.0,4.3
rio_de_janeiro,2025-01-27 00:00:00,26.4,86.0,0.0,4.3
rio_de_janeiro,2025-01-27 01:00:00,26.1,89.0,0.0,3.3
rio_de_janeiro,2025-01-27 02:00:00,26.0,89.0,0.0,3.8
rio_de_janeiro,2025-01-27 03:00:00,25.8,90.0,0.1,2.3
rio_de_janeiro,2025-01-27 04:00:00,25.7,89.0,0.0,1.5
rio_de_janeiro,2025-01-27 05:00:00,25.5,90.0,0.6,1.2
rio_de_janeiro,2025-01-27 06:00:00,25.3,88.0,0.6,5.2
rio_de_janeiro,2025-01-27 07:00:00,25.4,89.0,0.1,7.3
rio_de_janeiro,2025-01-27 08:00:00,25.8,86.0,0.1,8.6
rio_de_janeiro,2025-01-27 09:00:00,26.3,83.0,0.1,6.5
rio_de_janeiro,2025-01-27 10:00:00,28.4,73.0,0.0,7.0
rio_de_janeiro,2025-01-27 11:00:00,28.1,75.0,0.0,10.1
rio_de_janeiro,2025-01-27 12:00:00,26.5,81.0,0.3,14.8
rio_de_janeiro,2025-01-27 13:00:00,25.6,86.0,0.0,8.1
rio_de_janeiro,2025-01-27 14:00:00,25.2,92.0,1.6,6.8
rio_de_janeiro,2025-01-27 15:00:00,26.2,87.0,1.0,6.4
rio_de_janeiro,2025-01-27 16:00:00,26.4,84.0,0.0,5.3
rio_de_janeiro,2025-01-27 17:00:00,26.3,82.0,0.0,6.2
rio_de_janeiro,2025-01-27 18:00:00,26.0,81.0,0.0,5.7
rio_de_janeiro,2025-01-27 19:00:00,25.5,85.0,0.0,4.4
rio_de_janeiro,2025-01-27 20:00:00,25.4,87.0,0.0,2.4
rio_de_janeiro,2025-01-27 21:00:00,25.4,87.0,0.0,1.6
rio_de_janeiro,2025-01-27 22:00:00,25.7,84.0,0.0,1.9
rio_de_janeiro,2025-01-27 23:00:00,25.5,86.0,0.0,3.5
rio_de_janeiro,2025-01-28 00:00:00,25.2,90.0,0.0,2.5
rio_de_janeiro,2025-01-28 01:00:00,24.9,93.0,0.0,3.1
rio_de_janeiro,2025-01-28 02:00:00,24.7,95.0,0.0,3.5
rio_de_janeiro,2025-01-28 03:00:00,24.8,93.0,0.0,1.8
rio_de_janeiro,2025-01-28 04:00:00,24.8,94.0,0.0,1.3
rio_de_janeiro,2025-01-28 05:00:00,24.7,93.0,0.0,2.3
rio_de_janeiro,2025-01-28 06:00:00,24.7,92.0,0.0,3.7
rio_de_janeiro,2025-01-28 07:00:00,25.3,88.0,0.0,4.1
rio_de_janeiro,2025-01-28 08:00:00,26.3,81.0,0.0,2.9
rio_de_janeiro,2025-01-28 09:00:00,27.4,74.0,0.0,3.2
rio_de_janeiro,2025-01-28 10:00:00,28.9,67.0,0.0,2.2
rio_de_janeiro,2025-01-28 11:00:00,29.2,66.0,0.1,7.5
rio_de_janeiro,2025-01-28 12:00:00,29.1,69.0,0.2,12.7
rio_de_janeiro,2025-01-28 13:00:00,28.7,71.0,0.3,11.3
rio_de_janeiro,2025-01-28 14:00:00,29.2,67.0,0.1,11.3
rio_de_janeiro,2025-01-28 15:00:00,28.9,68.0,0.0,13.7
rio_de_janeiro,2025-01-28 16:00:00,29.0,67.0,0.0,9.5
rio_de_janeiro,2025-01-28 17:00:00,28.5,68.0,0.0,10.5
rio_de_janeiro,2025-01-28 18:00:00,27.85,74.0,0.0,8.2
rio_de_janeiro,2025-01-28 19:00:00,27.2,78.0,0.0,2.3
rio_de_janeiro,2025-01-28 20:00:00,27.0,80.5,0.0,3.1
rio_de_janeiro,2025-01-28 21:00:00,26.7,83.0,0.0,3.6
rio_de_janeiro,2025-01-28 22:00:00,26.8,82.0,0.0,3.7
rio_de_janeiro,2025-01-28 23:00:00,26.7,84.0,0.0,3.7
rio_de_janeiro,2025-01-29 00:00:00,26.6,84.0,0.0,1.8
rio_de_janeiro,2025-01-29 01:00:00,26.4,86.0,0.0,1.0
rio_de_janeiro,2025-01-29 02:00:00,26.3,86.0,0.0,1.5
rio_de_janeiro,2025-01-29 03:00:00,26.1,89.0,0.0,1.2
rio_de_janeiro,2025-01-29 04:00:00,25.9,90.0,0.0,0.3
rio_de_janeiro,2025-01-29 05:00:00,25.5,92.0,0.0,0.7
rio_de_janeiro,2025-01-29 06:00:00,25.7,90.0,0.0,3.6
rio_de_janeiro,2025-01-29 07:00:00,26.6,85.0,0.0,3.8
rio_de_janeiro,2025-01-29 08:00:00,28.0,77.0,0.0,0.6
rio_de_janeiro,2025-01-29 09:00:00,29.3,68.0,0.0,1.8
rio_de_janeiro,2025-01-29 10:00:00,31.0,61.0,0.0,4.7
rio_de_janeiro,2025-01-29 11:00:00,32.9,51.0,0.0,2.5
rio_de_janeiro,2025-01-29 12:00:00,33.3,48.0,0.0,3.4
rio_de_janeiro,2025-01-29 13:00:00,33.2,50.0,0.0,7.8
rio_de_janeiro,2025-01-29 14:00:00,32.0,58.0,0.1,7.7
rio_de_janeiro,2025-01-29 15:00:00,31.3,61.0,0.2,10.1
rio_de_janeiro,2025-01-29 16:00:00,27.5,83.0,3.1,3.1
rio_de_janeiro,2025-01-29 17:00:00,27.3,81.0,0.2,3.2
rio_de_janeiro,2025-01-29 18:00:00,26.6,88.0,2.0,5.4
rio_de_janeiro,2025-01-29 19:00:00,26.0,91.0,1.1,4.0
rio_de_janeiro,2025-01-29 20:00:00,26.1,92.5,0.0,1.2
rio_de_janeiro,2025-01-29 21:00:00,26.1,94.0,0.0,1.4
rio_de_janeiro,2025-01-29 22:00:00,25.8,94.0,0.0,3.1
rio_de_janeiro,2025-01-29 23:00:00,25.7,94.0,0.0,3.2
rio_de_janeiro,2025-01-30 00:00:00,25.6,95.0,0.0,1.0
rio_de_janeiro,2025-01-30 01:00:00,25.5,95.0,0.0,2.3
rio_de_janeiro,2025-01-30 02:00:00,25.3,97.0,0.0,1.5
rio_de_janeiro,2025-01-30 03:00:00,25.5,96.0,0.0,1.8
rio_de_janeiro,2025-01-30 04:00:00,25.6,96.0,0.0,3.3
rio_de_janeiro,2025-01-30 05:00:00,25.6,96.0,0.0,3.8
rio_de_janeiro,2025-01-30 06:00:00,25.6,95.0,0.0,5.4
rio_de_janeiro,2025-01-30 07:00:00,26.0,91.0,0.0,5.8
rio_de_janeiro,2025-01-30 08:00:00,26.5,87.0,0.0,6.4
rio_de_janeiro,2025-01-30 09:00:00,26.8,82.0,0.0,6.0
rio_de_janeiro,2025-01-30 10:00:00,28.7,71.0,0.0,7.3
rio_de_janeiro,2025-01-30 11:00:00,29.9,63.0,0.0,8.1
rio_de_janeiro,2025-01-30 12:00:00,30.5,59.0,0.0,9.1
rio_de_janeiro,2025-01-30 13:00:00,31.2,56.0,0.0,9.5
rio_de_janeiro,2025-01-30 14:00:00,32.4,52.0,0.0,8.1
rio_de_janeiro,2025-01-30 15:00:00,32.4,51.0,0.0,4.1
rio_de_janeiro,2025-01-30 16:00:00,30.8,61.0,0.0,6.5
rio_de_janeiro,2025-01-30 17:00:00,27.9,81.0,0.3,6.9
rio_de_janeiro,2025-01-30 18:00:00,27.2,87.0,1.2,3.6
rio_de_janeiro,2025-01-30 19:00:00,26.6,96.0,0.8,4.9
rio_de_janeiro,2025-01-30 20:00:00,26.4,98.0,0.5,4.8
rio_de_janeiro,2025-01-30 21:00:00,26.3,97.0,0.8,3.6
rio_de_janeiro,2025-01-30 22:00:00,27.0,81.0,0.0,6.8
rio_de_janeiro,2025-01-30 23:00:00,26.7,84.0,0.0,5.8
rio_de_janeiro,2025-01-31 00:00:00,26.1,89.0,0.2,6.0
rio_de_janeiro,2025-01-31 01:00:00,25.8,92.0,0.1,5.9
rio_de_janeiro,2025-01-31 02:00:00,25.5,93.0,0.1,7.8
rio_de_janeiro,2025-01-31 03:00:00,25.4,93.0,0.0,8.1
rio_de_janeiro,2025-01-31 04:00:00,25.1,93.0,0.3,7.4
rio_de_janeiro,2025-01-31 05:00:00,24.9,94.0,0.5,4.8
rio_de_janeiro,2025-01-31 06:00:00,24.9,95.0,0.5,7.1
rio_de_janeiro,2025-01-31 07:00:00,25.1,94.0,0.4,8.4
rio_de_janeiro,2025-01-31 08:00:00,25.7,88.0,0.1,7.5
rio_de_janeiro,2025-01-31 09:00:00,26.6,82.0,0.0,9.4
rio_de_janeiro,2025-01-31 10:00:00,28.9,67.0,0.0,8.9
rio_de_janeiro,2025-01-31 11:00:00,30.2,58.0,0.0,10.0
rio_de_janeiro,2025-01-31 12:00:00,30.5,57.0,0.0,9.2
rio_de_janeiro,2025-01-31 13:00:00,31.8,53.0,0.0,9.4
rio_de_janeiro,2025-01-31 14:00:00,32.4,52.0,0.0,8.7
rio_de_janeiro,2025-01-31 15:00:00,32.4,53.0,0.0,3.4
rio_de_janeiro,2025-01-31 16:00:00,32.1,55.0,0.0,1.4
rio_de_janeiro,2025-01-31 17:00:00,31.5,59.0,0.0,2.8
rio_de_janeiro,2025-01-31 18:00:00,30.2,65.0,0.0,4.7
rio_de_janeiro,2025-01-31 19:00:00,29.2,70.0,0.0,6.0
rio_de_janeiro,2025-01-31 20:00:00,28.7,75.0,0.0,4.7
rio_de_janeiro,2025-01-31 21:00:00,27.9,81.0,0.1,4.3
rio_de_janeiro,2025-01-31 22:00:00,25.7,92.0,1.1,8.1
rio_de_janeiro,2025-01-31 23:00:00,25.4,93.0,0.2,8.0
sao_paulo,2025-01-01 00:00:00,19.7,92.0,0.0,8.0
sao_paulo,2025-01-01 01:00:00,19.3,94.0,0.0,7.5
sao_paulo,2025-01-01 02:00:00,19.0,95.0,0.0,7.0
sao_paulo,2025-01-01 03:00:00,18.6,96.5,0.0,6.9
sao_paulo,2025-01-01 04:00:00,18.3,98.0,0.0,6.5
sao_paulo,2025-01-01 05:00:00,18.1,97.0,0.0,4.7
sao_paulo,2025-01-01 06:00:00,18.1,96.0,0.0,3.0
sao_paulo,2025-01-01 07:00:00,19.0,93.0,0.0,2.7
sao_paulo,2025-01-01 08:00:00,21.3,82.0,0.0,1.8
sao_paulo,2025-01-01 09:00:00,23.8,73.0,0.0,0.7
sao_paulo,2025-01-01 10:00:00,26.2,57.0,0.0,7.0
sao_paulo,2025-01-01 11:00:00,27.3,55.0,0.0,6.8
sao_paulo,2025-01-01 12:00:00,27.8,53.0,0.0,5.4
sao_paulo,2025-01-01 13:00:00,28.5,51.0,0.0,5.3
sao_paulo,2025-01-01 14:00:00,27.7,51.0,0.0,7.3
sao_paulo,2025-01-01 15:00:00,24.3,68.0,1.2,11.7
sao_paulo,2025-01-01 16:00:00,25.2,64.0,0.0,2.7
sao_paulo,2025-01-01 17:00:00,23.1,72.0,3.9,3.3
sao_paulo,2025-01-01 18:00:00,23.0,73.0,0.0,3.5
sao_paulo,2025-01-01 19:00:00,22.2,80.0,0.0,7.2
sao_paulo,2025-01-01 20:00:00,21.8,83.0,0.0,5.9
sao_paulo,2025-01-01 21:00:00,21.3,87.0,0.0,7.7
sao_paulo,2025-01-01 22:00:00,21.4,88.0,0.0,8.9
sao_paulo,2025-01-01 23:00:00,20.9,89.0,0.0,9.2
sao_paulo,2025-01-02 00:00:00,20.3,91.0,0.0,8.9
sao_paulo,2025-01-02 01:00:00,19.8,93.0,0.0,8.0
sao_paulo,2025-01-02 02:00:00,19.5,92.0,0.0,9.4
sao_paulo,2025-01-02 03:00:00,19.5,87.0,0.0,4.8
sao_paulo,2025-01-02 04:00:00,19.1,87.0,0.0,4.6
sao_paulo,2025-01-02 05:00:00,19.0,88.0,0.0,2.1
sao_paulo,2025-01-02 06:00:00,19.0,87.0,0.0,1.3
sao_paulo,2025-01-02 07:00:00,20.4,82.0,0.0,2.9
sao_paulo,2025-01-02 08:00:00,22.4,74.0,0.0,7.2
sao_paulo,2025-01-02 09:00:00,24.4,66.0,0.0,10.8
sao_paulo,2025-01-02 10:00:00,25.9,60.0,0.0,14.4
sao_paulo,2025-01-02 11:00:00,26.9,55.0,0.0,14.6
sao_paulo,2025-01-02 12:00:00,27.7,53.0,0.0,15.0
sao_paulo,2025-01-02 13:00:00,28.6,51.0,0.0,13.6
sao_paulo,2025-01-02 14:00:00,28.1,52.0,0.0,14.0
sao_paulo,2025-01-02 15:00:00,27.7,56.0,0.3,9.8
sao_paulo,2025-01-02 16:00:00,26.6,59.0,0.4,8.2
sao_paulo,2025-01-02 17:00:00,26.4,61.0,0.0,5.0
sao_paulo,2025-01-02 18:00:00,25.3,66.0,0.7,8.5
sao_paulo,2025-01-02 19:00:00,24.3,75.0,0.0,5.1
sao_paulo,2025-01-02 20:00:00,23.9,79.0,0.0,4.2
sao_paulo,2025-01-02 21:00:00,23.5,82.0,0.0,4.1
sao_paulo,2025-01-02 22:00:00,21.3,86.0,0.0,5.7
sao_paulo,2025-01-02 23:00:00,21.1,89.0,0.0,3.2
sao_paulo,2025-01-03 00:00:00,21.1,91.0,0.0,4.0
sao_paulo,2025-01-03 01:00:00,21.1,90.0,0.1,5.6
sao_paulo,2025-01-03 02:00:00,20.9,87.0,0.0,7.1
sao_paulo,2025-01-03 03:00:00,20.7,85.0,0.0,9.8
sao_paulo,2025-01-03 04:00:00,20.1,88.0,0.0,13.2
sao_paulo,2025-01-03 05:00:00,19.5,89.0,0.0,13.1
sao_paulo,2025-01-03 06:00:00,19.4,90.0,0.0,11.6
sao_paulo,2025-01-03 07:00:00,20.6,86.0,0.0,9.7
sao_paulo,2025-01-03 08:00:00,22.3,78.0,0.0,15.6
sao_paulo,2025-01-03 09:00:00,23.4,74.0,0.0,14.8
sao_paulo,2025-01-03 10:00:00,25.8,66.0,0.0,13.2
sao_paulo,2025-01-03 11:00:00,26.9,61.0,0.0,12.9
sao_paulo,2025-01-03 12:00:00,27.6,60.0,0.0,12.7
sao_paulo,2025-01-03 13:00:00,24.6,70.0,1.6,14.7
sao_paulo,2025-01-03 14:00:00,26.1,63.0,0.6,13.3
sao_paulo,2025-01-03 15:00:00,25.3,69.0,0.0,7.7
sao_paulo,2025-01-03 16:00:00,25.2,68.0,0.4,8.8
sao_paulo,2025-01-03 17:00:00,22.8,79.0,1.4,10.3
sao_paulo,2025-01-03 18:00:00,22.6,81.0,0.0,8.4
sao_paulo,2025-01-03 19:00:00,22.5,84.0,0.0,10.6
sao_paulo,2025-01-03 20:00:00,21.2,89.0,0.2,9.4
sao_paulo,2025-01-03 21:00:00,20.9,90.0,0.0,5.3
sao_paulo,2025-01-03 22:00:00,20.8,85.0,0.0,11.7
sao_paulo,2025-01-03 23:00:00,19.8,90.0,0.0,14.6
sao_paulo,2025-01-04 00:00:00,19.6,90.0,0.0,7.6
sao_paulo,2025-01-04 01:00:00,19.3,91.0,0.0,9.7
sao_paulo,2025-01-04 02:00:00,19.3,91.0,0.0,12.0
sao_paulo,2025-01-04 03:00:00,19.4,92.0,0.0,11.5
sao_paulo,2025-01-04 04:00:00,19.8,92.0,0.0,9.0
sao_paulo,2025-01-04 05:00:00,19.9,93.0,0.0,9.7
sao_paulo,2025-01-04 06:00:00,20.0,94.0,0.0,9.9
sao_paulo,2025-01-04 07:00:00,20.5,92.0,0.0,10.7
sao_paulo,2025-01-04 08:00:00,21.3,86.0,0.0,11.1
sao_paulo,2025-01-04 09:00:00,22.6,79.0,0.0,12.9
sao_paulo,2025-01-04 10:00:00,25.9,67.0,0.0,11.5
sao_paulo,2025-01-04 11:00:00,26.8,63.0,0.0,12.5
sao_paulo,2025-01-04 12:00:00,27.1,61.0,0.0,12.9
sao_paulo,2025-01-04 13:00:00,26.8,59.0,0.0,12.9
sao_paulo,2025-01-04 14:00:00,26.8,62.0,0.0,9.2
sao_paulo,2025-01-04 15:00:00,27.0,59.0,0.1,9.4
sao_paulo,2025-01-04 16:00:00,24.0,69.0,1.1,12.1
sao_paulo,2025-01-04 17:00:00,23.2,74.0,0.0,7.6
sao_paulo,2025-01-04 18:00:00,23.1,76.0,0.0,5.9
sao_paulo,2025-01-04 19:00:00,22.4,80.0,0.0,4.7
sao_paulo,2025-01-04 20:00:00,22.3,82.0,0.0,3.6
sao_paulo,2025-01-04 21:00:00,21.9,84.0,0.0,3.4
sao_paulo,2025-01-04 22:00:00,18.8,92.0,9.2,3.9
sao_paulo,2025-01-04 23:00:00,18.6,92.0,4.0,10.9
sao_paulo,2025-01-05 00:00:00,18.3,94.0,1.4,9.7
sao_paulo,2025-01-05 01:00:00,18.4,90.0,0.2,7.3
sao_paulo,2025-01-05 02:00:00,18.2,91.0,0.1,7.5
sao_paulo,2025-01-05 03:00:00,18.1,93.0,0.3,2.5
sao_paulo,2025-01-05 04:00:00,17.8,95.0,0.4,5.0
sao_paulo,2025-01-05 05:00:00,17.3,96.0,0.0,1.3
sao_paulo,2025-01-05 06:00:00,17.8,95.0,0.0,4.7
sao_paulo,2025-01-05 07:00:00,19.0,88.5,0.0,5.4
sao_paulo,2025-01-05 08:00:00,20.9,82.0,0.0,10.6
sao_paulo,2025-01-05 09:00:00,22.6,75.0,0.0,11.3
sao_paulo,2025-01-05 10:00:00,26.1,57.0,0.1,9.0
sao_paulo,2025-01-05 11:00:00,27.7,48.0,0.0,10.7
sao_paulo,2025-01-05 12:00:00,28.5,43.0,0.0,12.4
sao_paulo,2025-01-05 13:00:00,29.1,40.0,0.0,14.7
sao_paulo,2025-01-05 14:00:00,29.6,38.0,0.0,16.1
sao_paulo,2025-01-05 15:00:00,29.2,38.0,0.0,14.2
sao_paulo,2025-01-05 16:00:00,28.1,41.0,0.1,12.8
sao_paulo,2025-01-05 17:00:00,24.9,58.0,0.5,11.5
sao_paulo,2025-01-05 18:00:00,23.2,68.5,0.4,10.7
sao_paulo,2025-01-05 19:00:00,22.1,79.0,0.1,10.6
sao_paulo,2025-01-05 20:00:00,21.6,81.0,0.0,9.3
sao_paulo,2025-01-05 21:00:00,21.1,83.0,0.0,9.7
sao_paulo,2025-01-05 22:00:00,20.5,86.0,0.0,8.9
sao_paulo,2025-01-05 23:00:00,19.9,88.0,0.0,9.6
sao_paulo,2025-01-06 00:00:00,19.8,87.0,0.0,11.0
sao_paulo,2025-01-06 01:00:00,20.0,86.0,0.0,10.8
sao_paulo,2025-01-06 02:00:00,19.7,89.0,0.0,8.9
sao_paulo,2025-01-06 03:00:00,19.1,93.0,0.0,7.1
sao_paulo,2025-01-06 04:00:00,18.8,95.0,0.0,7.4
sao_paulo,2025-01-06 05:00:00,18.6,95.0,0.0,6.9
sao_paulo,2025-01-06 06:00:00,18.9,93.0,0.0,5.9
sao_paulo,2025-01-06 07:00:00,19.9,87.0,0.0,4.1
sao_paulo,2025-01-06 08:00:00,22.0,76.0,0.0,2.3
sao_paulo,2025-01-06 09:00:00,24.6,65.0,0.0,3.1
sao_paulo,2025-01-06 10:00:00,27.3,50.0,0.1,10.0
sao_paulo,2025-01-06 11:00:00,28.3,45.0,0.1,11.7
sao_paulo,2025-01-06 12:00:00,29.4,39.0,0.1,13.1
sao_paulo,2025-01-06 13:00:00,30.5,32.0,0.0,14.9
sao_paulo,2025-01-06 14:00:00,30.7,32.0,0.0,15.3
sao_paulo,2025-01-06 15:00:00,28.7,36.0,0.2,10.2
sao_paulo,2025-01-06 16:00:00,25.7,55.0,0.1,11.2
sao_paulo,2025-01-06 17:00:00,25.1,60.0,1.0,8.6
sao_paulo,2025-01-06 18:00:00,24.1,67.0,0.1,9.4
sao_paulo,2025-01-06 19:00:00,22.8,75.0,0.0,9.8
sao_paulo,2025-01-06 20:00:00,21.8,79.0,0.0,8.6
sao_paulo,2025-01-06 21:00:00,21.4,83.0,0.0,7.0
sao_paulo,2025-01-06 22:00:00,20.7,83.0,0.0,8.5
sao_paulo,2025-01-06 23:00:00,20.5,84.0,0.0,8.0
sao_paulo,2025-01-07 00:00:00,20.1,85.0,0.0,7.4
sao_paulo,2025-01-07 01:00:00,19.8,87.0,0.0,5.9
sao_paulo,2025-01-07 02:00:00,19.6,89.0,0.0,6.8
sao_paulo,2025-01-07 03:00:00,19.4,90.0,0.0,5.1
sao_paulo,2025-01-07 04:00:00,19.2,91.0,0.0,5.3
sao_paulo,2025-01-07 05:00:00,19.2,91.0,0.0,5.7
sao_paulo,2025-01-07 06:00:00,19.5,88.0,0.0,5.2
sao_paulo,2025-01-07 07:00:00,20.1,84.0,0.0,4.1
sao_paulo,2025-01-07 08:00:00,21.2,77.0,0.1,4.3
sao_paulo,2025-01-07 09:00:00,22.5,70.0,0.0,2.9
sao_paulo,2025-01-07 10:00:00,26.6,57.0,0.0,3.8
sao_paulo,2025-01-07 11:00:00,27.6,51.0,0.0,5.9
sao_paulo,2025-01-07 12:00:00,29.4,42.0,0.0,8.7
sao_paulo,2025-01-07 13:00:00,26.2,58.0,2.0,12.4
sao_paulo,2025-01-07 14:00:00,23.1,76.0,5.0,3.8
sao_paulo,2025-01-07 15:00:00,21.1,80.0,0.8,13.0
sao_paulo,2025-01-07 16:00:00,22.2,79.0,1.6,6.1
sao_paulo,2025-01-07 17:00:00,23.1,75.0,0.1,12.2
sao_paulo,2025-01-07 18:00:00,21.6,82.0,0.1,12.0
sao_paulo,2025-01-07 19:00:00,20.8,86.0,0.0,11.6
sao_paulo,2025-01-07 20:00:00,20.3,87.0,0.0,10.0
sao_paulo,2025-01-07 21:00:00,20.0,88.0,0.0,9.0
sao_paulo,2025-01-07 22:00:00,19.8,90.0,0.0,10.6
sao_paulo,2025-01-07 23:00:00,19.7,90.0,0.0,8.7
sao_paulo,2025-01-08 00:00:00,19.8,89.0,0.0,8.0
sao_paulo,2025-01-08 01:00:00,19.3,92.0,0.0,7.0
sao_paulo,2025-01-08 02:00:00,19.0,93.0,0.0,7.4
sao_paulo,2025-01-08 03:00:00,18.8,94.0,0.0,6.7
sao_paulo,2025-01-08 04:00:00,18.5,95.0,0.0,7.3
sao_paulo,2025-01-08 05:00:00,18.6,95.0,0.0,6.8
sao_paulo,2025-01-08 06:00:00,18.7,94.0,0.0,5.8
sao_paulo,2025-01-08 07:00:00,19.2,91.0,0.0,7.6
sao_paulo,2025-01-08 08:00:00,21.1,79.0,0.1,8.5
sao_paulo,2025-01-08 09:00:00,22.1,75.0,0.1,6.2
sao_paulo,2025-01-08 10:00:00,23.8,68.0,0.1,5.7
sao_paulo,2025-01-08 11:00:00,25.4,61.0,0.2,4.5
sao_paulo,2025-01-08 12:00:00,26.4,58.0,0.1,3.0
sao_paulo,2025-01-08 13:00:00,27.5,52.0,0.0,2.1
sao_paulo,2025-01-08 14:00:00,23.4,69.0,5.8,15.6
sao_paulo,2025-01-08 15:00:00,23.3,74.0,2.1,10.3
sao_paulo,2025-01-08 16:00:00,23.2,72.0,0.5,12.9
sao_paulo,2025-01-08 17:00:00,22.3,76.0,0.0,15.5
sao_paulo,2025-01-08 18:00:00,21.5,79.0,0.0,13.5
sao_paulo,2025-01-08 19:00:00,20.5,83.0,0.0,13.0
sao_paulo,2025-01-08 20:00:00,19.9,87.0,0.0,11.3
sao_paulo,2025-01-08 21:00:00,19.7,87.0,0.0,11.4
sao_paulo,2025-01-08 22:00:00,19.7,89.0,0.0,10.0
sao_paulo,2025-01-08 23:00:00,19.549999999999997,90.0,0.1,9.4
sao_paulo,2025-01-09 00:00:00,19.4,88.0,0.0,8.6
sao_paulo,2025-01-09 01:00:00,19.1,88.0,0.0,8.5
sao_paulo,2025-01-09 02:00:00,18.7,91.0,0.0,7.7
sao_paulo,2025-01-09 03:00:00,18.1,94.0,0.0,8.4
sao_paulo,2025-01-09 04:00:00,17.9,94.0,0.0,7.9
sao_paulo,2025-01-09 05:00:00,18.0,93.0,0.0,8.0
sao_paulo,2025-01-09 06:00:00,18.1,92.0,0.0,9.0
